row_id,curve_id,curve_color,quantity,value,value_unit,z,a,ln_a,x_axis_source,y_axis_side,band_role,pixel_x,pixel_y,source_image,source_location,extraction_method,quality_state,qfuds_role,provenance_note,limitations
chen_fig5_blue_entropy_lower_047,chen_fig5_blue_entropy_lower,blue,S_BH(a),5.90671308e+88,k,1.34632497,0.42619842,-0.85285026,Figure 5 bottom redshift axis,left,lower_uncertainty,1233,562,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_047,chen_fig5_red_entropy_density_upper,red,entropy_density(a),4.98487433e+12,k m^-3,1.34632497,0.42619842,-0.85285026,Figure 5 bottom redshift axis,right,upper_uncertainty,1233,318,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_047,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.43059579e+12,k m^-3,1.34632497,0.42619842,-0.85285026,Figure 5 bottom redshift axis,right,lower_uncertainty,1233,422,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_048,chen_fig5_blue_entropy_central,blue,S_BH(a),1.61582243e+89,k,1.49673398,0.40052325,-0.91498347,Figure 5 bottom redshift axis,left,central,1253,486,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_048,chen_fig5_red_entropy_density_central,red,entropy_density(a),2.90452813e+12,k m^-3,1.49673398,0.40052325,-0.91498347,Figure 5 bottom redshift axis,right,central,1253,363,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_blue_entropy_upper_048,chen_fig5_blue_entropy_upper,blue,S_BH(a),3.97312010e+89,k,1.49673398,0.40052325,-0.91498347,Figure 5 bottom redshift axis,left,upper_uncertainty,1253,419,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_048,chen_fig5_blue_entropy_lower,blue,S_BH(a),8.13345305e+88,k,1.49673398,0.40052325,-0.91498347,Figure 5 bottom redshift axis,left,lower_uncertainty,1253,538,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_048,chen_fig5_red_entropy_density_upper,red,entropy_density(a),6.33740382e+12,k m^-3,1.49673398,0.40052325,-0.91498347,Figure 5 bottom redshift axis,right,upper_uncertainty,1253,298,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_048,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.61304144e+12,k m^-3,1.49673398,0.40052325,-0.91498347,Figure 5 bottom redshift axis,right,lower_uncertainty,1253,412,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_049,chen_fig5_blue_entropy_central,blue,S_BH(a),2.42632710e+89,k,1.66394641,0.37538293,-0.97980864,Figure 5 bottom redshift axis,left,central,1274,456,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_red_entropy_density_central_049,chen_fig5_red_entropy_density_central,red,entropy_density(a),3.56200216e+12,k m^-3,1.66394641,0.37538293,-0.97980864,Figure 5 bottom redshift axis,right,central,1274,346,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
chen_fig5_blue_entropy_upper_049,chen_fig5_blue_entropy_upper,blue,S_BH(a),6.25097701e+89,k,1.66394641,0.37538293,-0.97980864,Figure 5 bottom redshift axis,left,upper_uncertainty,1274,385,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_lower_049,chen_fig5_blue_entropy_lower,blue,S_BH(a),1.15022149e+89,k,1.66394641,0.37538293,-0.97980864,Figure 5 bottom redshift axis,left,lower_uncertainty,1274,512,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_upper_049,chen_fig5_red_entropy_density_upper,red,entropy_density(a),8.35231999e+12,k m^-3,1.66394641,0.37538293,-0.97980864,Figure 5 bottom redshift axis,right,upper_uncertainty,1274,275,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red upper uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_red_entropy_density_lower_049,chen_fig5_red_entropy_density_lower,red,entropy_density(a),1.86294411e+12,k m^-3,1.66394641,0.37538293,-0.97980864,Figure 5 bottom redshift axis,right,lower_uncertainty,1274,400,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 red lower uncertainty band,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,"numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing; uncertainty boundary is visual band edge, not posterior covariance"
chen_fig5_blue_entropy_central_050,chen_fig5_blue_entropy_central,blue,S_BH(a),3.61918438e+89,k,1.84983952,0.35089695,-1.04726269,Figure 5 bottom redshift axis,left,central,1295,426,docs/wiki/research/assets/chen_2026_merger_entropy_budget/figures/extracted/growth_entropy_gwtc4_only.png,Figure 5 blue central curve,color-segmented PNG digitization with manual axis calibration,numeric_digitized,source-history candidate,Calibrated from visible Figure 5 plot frame and axis ticks: x log10(z) uses x=279 at z=0.01 and 448 px/decade; blue left axis uses y=177 at 1e91 k and y=1559 at 1e83 k; red right axis uses y=260 at 1e13 k m^-3 and y=1411 at 1e7 k m^-3.,numeric_digitized from PNG; covariance missing; source-code reproduction route missing; entropy-to-energy conversion law missing; QFUDS normalization route missing; candidate X boundary missing
